,season,episode,character,line
3988,6,14,Butters Stotch,"Where is Mr. Hat, sir?"
3989,6,14,Mr Garrison,"Well, I was informed that fourth graders are a little too old for Mr. Hat."
3990,6,14,Kyle Broflovski,[rolls his eyes] Two-year-olds are too old for Mr. Hat.
3991,6,14,Mr Garrison,"But it's okay because I found a new teacher's assistant. Say hello to... [the door opens again] Mr. Slave. [a strapping man enters. He wears a pink shirt, pale blue jeans; black leather vest, chaps and boots; police hat, strong jaw and mustache, and pouty lips]"
3992,6,14,Mr Slave,[preens] Hi kids. Hm.
3993,6,14,Mr Garrison,"So that's [writes on the board] Mr. Slave. [Mr. Slave poses] The teacher's assistant. [Mr Slave smooths his mustache, then his hat] Or, as I like to write for short, the Teacher's Ass."
3994,6,14,Mr Slave,[throws his arms forward] Oh Jesus Christ.
3995,6,14,Mr Garrison,"Okay, Mr. Slave. Go sit until I need you. [Mr. Slave goes to sit down. Garrison spanks him as he passes by]"
3996,6,14,Mr Slave,Ugh.
3997,6,14,Eric Cartman,"[leans towards Craig, who pays attention] Dude, I think that Mr. Slave guy might by a... [glances back] Pakistani."
3998,6,14,Mr Garrison,"I'm not saying the rest of the school year will be easy. In fact, it's going to be long and hard. [does motions for both words - the palms facing each other and pulling apart, then two fists] Really long and really hard. [emphasizes the motions]"
3999,6,14,Mr Slave,[at a small teacher's desk reading a magazine] Oh Jesus Christ.
4000,6,14,Mr Garrison,"[gleefully] Eheh, the first thing we're gonna be learning about is communist Russia. [erases the name on the board and begins writing the topic, starting with an S]"
4001,6,14,Eric Cartman,"[begins making a paper plane involuntarily] No, Kenny. What are you doing, Kenny?"
4002,6,14,Mr Garrison,"[finishes writing ""STALIN""] Now, Stalin was a big silly when it came to..."
4003,6,14,Eric Cartman,"[finishes the plane and aims it at Mr. Garrison] Kenny, no! Don't do it, Kenny! [fires the plane off. It hits the board and falls away]"
4004,6,14,Mr Garrison,"[turns around and points] Eric, did you just throw a paper airplane?!"
4005,6,14,Eric Cartman,"No, it was Kenny!"
4006,6,14,Mr Garrison,"[arms akimbo] Very funny, Eric! Kenny's dead!"
4007,6,14,Stan Marsh,"[coming to Cartman's defense] Yeah, but Cartman drank Kenny's remains, and now Kenny's soul is trapped in Cartman's body."
4008,6,14,The Other Kids,Yeah.
4009,6,14,Mr Garrison,"That does it! I will not put up with foolishness in my class! It's time for punishment! [reaches into his desk and pulls out a paddle, then strikes it against his left palm twice. He walks over to Mr. Slave and has him bend over] Take it Mr. Slave! [swats him three times on the ass]"
4010,6,14,Mr Slave,[moves his head around] Oh-oh. Oh it hurts.
4011,6,14,Mr Garrison,"I will [swat] NOT put up with [swat] TOM foolery in my [swat] CLASS room, children. [stands him up and straps a gag ball around Mr. Slave's face] Mr. Slave, put this rubber ball in your mouth. [bends Mr. Slave over his lap and swats him some more] Take that, Slavey! take it! [the kids look on, stunned. Mr. Garrison continues the swats] This'll get me fired for sure. [smiles]"
4012,6,14,Gerald and Sheila Broflovski,I really enjoyed the imagery in the last chapter of this month's book.
4013,6,14,Stephen and Linda Stotch,"Yes, and I really saw the entire book thematically as a take on corporate America."
4014,6,14,Sharon and Randy Marsh,"Well I think in the fourth chapter, when uh Nancy Drew discovers the bloody glove in the cheerleader's locker, well that uh that was just a brilliantly written passage. [Sharon sips some coffee, a door opens]"
4015,6,14,Gerald and Sheila Broflovski,So full of metaphor.
4016,6,14,Kyle Broflovski,"Hey guys, can we talk to you? [with him are Stan, Cartman, Butters, and Tweek]"
4017,6,14,Gerald and Sheila Broflovski,"Oh, hi boys."
4018,6,14,Sharon and Randy Marsh,How was school?
4019,6,14,Kyle Broflovski,"Uhh, not cool."
4020,6,14,Gerald and Sheila Broflovski,"That's great. We're having our book of the month club meeting, so why don't you boys go outside and play?"
4021,6,14,Stephen and Linda Stotch,"Was it me, or did you all think that Nancy Drew solved the riddle of Elephant Mountain a little too easily? [a burst of chatter follows]"
4022,6,14,Stan Marsh,"No, no, he said not cool. We got our new teacher today; it's, it's Mr. Garrison, our old third grade teacher."
4023,6,14,Chris,Uh huh.
4024,6,14,Kyle Broflovski,"Well, he has this new teacher's assistant, and uh and they're both... totally gay."
4025,6,14,Gerald and Sheila Broflovski,Kyle! You know better than to discriminate against homosexuals!
4026,6,14,Stan Marsh,"Yeah but, these guys are really super-gay."
4027,6,14,Sharon and Randy Marsh,"[displeased] Aw I'm surprised at you, Stanley. I really thought you knew how to accept people for what they were."
4028,6,14,Sharon and Randy Marsh,"Yeah, but Dad-"
4029,6,14,Sharon and Randy Marsh,"No buts, Stanley! We're not raising our kids to be discriminators!"
4030,6,14,Gerald and Sheila Broflovski,That's right! I think it's time you kids took a little trip to the Museum of Tolerance! [Gerald crosses his arms. The kids look at each other]
4031,6,14,Museum of Tolerance Tour Guide,[a woman greeting the families inside the museum] Welcome to the Museum of Tolerance. Here we try to educate you on the dynamics of racism and prejudice in America. [Cartman yawns loudly. Liane smacks him across the back of his head]
4032,6,14,Eric Cartman,Ey!
4033,6,14,Museum of Tolerance Tour Guide,"[leads them through the museum] Now, did you know that words we use can show intolerance? [leads the group to a tunnel entrance] Let's begin our tour with a walk through our Tunnel of Prejudice, to show you what it can feel like to be discriminated against. [motions for the boys to enter, and the boys enter]"
4034,6,14,Voice,"[the words it says appear on the walls of the tunnel as it says them, then disappear] QUEER. BEANER. CHINK. NIGGER. HEEB. FAGGOT. CRACKER. SLOPE. [the boys are suitably shocked as they move along the tunnel's people mover, but Cartman is grinning from ear to ear]"
4035,6,14,Eric Cartman,"Aw man, this is awesome! [""JAP""]"
4036,6,14,Museum of Tolerance Tour Guide,[at the other end of the tunnel with the parents] Now you know how it feels.
4037,6,14,Eric Cartman,"[excited, runs up to the guide] I wanna ride again! I wanna ride again!"
4038,6,14,Museum of Tolerance Tour Guide,"[leads them into the Hall of Stereotypes] We are now entering the Hall of Stereotypes. These wax figures represent how some intolerant people have labeled minorities. [leads them to the first exhibit] Here we see a black person eating chicken and watermelon, a stereotype that hurts the African-American community. What other stereotypes do you see here? [the stereotypes are exhibits, each one with its own spotlight]"
4039,6,14,Sharon and Randy Marsh,"[walks up to another exhibit with Stan and Kyle] Ah, here's the Arab as a terrorist. [the Arab is holding a Kalashnikov rifle]"
4040,6,14,Museum of Tolerance Tour Guide,"That's right. But of course, we know that not all Arabs are terrorists, don't we, kids?"
4041,6,14,Butters Stotch,[sees a third exhibit] W-w-well there's an Asian over there with a calculator. [walks over to it. The others follow]
4042,6,14,Museum of Tolerance Tour Guide,"That's right. Not all stereotypes are negative. But even a positive one like ""All Asians are good at math"" is harmful to society."
4043,6,14,Eric Cartman,"[over at a fourth exhibit, a man cowering over a bag of money] Look, a covetous Jew!"
4044,6,14,Museum of Tolerance Tour Guide,"[arrives with the others] Very good, young man. The idea that Jews are only interested in money is very old indeed."
4045,6,14,Sharon and Randy Marsh,"[notices a fifth spotlight and walks to it] Ah, here's a good one. [Stan walks up next to him] It's the stereotypical ""sleepy Mexican."" [a man sleeps under the spotlight sitting up next to a mop and bucket]"
4046,6,14,Janitor,"[wakes up] Wai-what? Oh man, what time is it? [stands up and rubs the back of his neck]"
4047,6,14,Sharon and Randy Marsh,[in a low voice] Oh I'm sorry. I thought you were a wax sculpture.
4048,6,14,Janitor,"Naw, man. I'm the janitor. I'm s'pose to be cleaning but I'm so tired. Ongh, so sleepy. [walks off with the mop and bucket]"
4049,6,14,Museum of Tolerance Tour Guide,"[leads them into the Tolerance Discovery Lab] This is our discovery wing. Take your time at the computer displays [they measure tolerance I.Q.], because you see, being tolerant you must also respect people who are small, people who are disabled, even people who are overweight, [moves her arms towards Cartman] like this young man here."
4050,6,14,Eric Cartman,Ey!
4051,6,14,Museum of Tolerance Tour Guide,"You other boys have probably called this young man names like ""tubby,"" or ""lardbutt,"" or ""fat tits,""..."
4052,6,14,Kyle Broflovski,"""Fat tits."" That's a good one."
4053,6,14,Stan Marsh,"Yeah, I have to remember that."
4054,6,14,Museum of Tolerance Tour Guide,"But you must learn to be tolerant of his differences as well. If he chooses to eat fatty foods, that's his life choice."
4055,6,14,Eric Cartman,"[strokes his chin and tries something out] I'm not fat, I have a different life choice."
4056,6,14,Museum of Tolerance Tour Guide,And we won't belittle you for eating lots of cookies and cakes and pies.
4057,6,14,Eric Cartman,"Duhuhude, tolerance kicks ass! [the adults chuckle]"
4058,6,14,Sharon and Randy Marsh,That's our Cartman. [Cartman grins]
4059,6,14,Museum of Tolerance Tour Guide,"Well, that's the end of our tour."
4060,6,14,Sharon and Randy Marsh,"Now do you see why tolerance is so important, boys?"
4061,6,14,Stan Marsh,I guess.
4062,6,14,Museum of Tolerance Tour Guide,We have to accept people for who they are and what they like to do. [notices someone nearby] Hey! What the hell are you doing? [it's a man smoking on the edge of the fountain]
4063,6,14,Smoker,Oh I was just uh-
4064,6,14,Museum of Tolerance Tour Guide,There's no smoking in the museum!
4065,6,14,Smoker,But I'm not in the museum.
4066,6,14,Museum of Tolerance Tour Guide,"Get out of here, you filthy smoker! [the smoker rises and walks off]"
4067,6,14,Gerald and Sheila Broflovski,"Yeah, dirty lungs!"
4068,6,14,Sharon and Randy Marsh,"Go ahead and kill yourself, stupid tar-breath!"
4069,6,14,Chris,Dumbass!
4070,6,14,Richard and Mrs. Tweek,Get out of here! [the smoker walks out of view]
4071,6,14,Museum of Tolerance Tour Guide,"Well, have a great day, everybody."
4072,6,14,Chris,Now you boys can go and give your teacher and assistant the respect they deserve. Right?
4073,6,14,The Boys,Yeah.
4074,6,14,Mr Garrison,"Okay, children, let's take our seats. Uh, apparently, none of you tried to get me fired yesterday, so I guess we're just gonna have to go on and learn more today. [sits on a corner of the desk] Now who can tells me what happens to water when we heat it up in the Bunsen burner?"
4075,6,14,Butters Stotch,It evaporates.
4076,6,14,Mr Garrison,"Good, Butters. Now if we take the glass tube of the Bunsen burner, we can also see how other things react. [takes the tube in hand and walks over to Mr. Slave] Evaporation is an exothermic reaction, so let's look at an endothermic one. Mr. Slave, position 7 please. [Mr. Slave looks up from his magazine, then assumes the position over his little desk and lowers his pants enough to show his ass] Now I'm gonna put the glass tube under Mr. Slave's tight ass. [steps backwards and inserts the tube. Mr. Slave starts to moan] The heat from Mr. Slave's ass will act as our new conductor of energy"
4077,6,14,Mr Slave,AAH.
4078,6,14,Mr Garrison,"Okay, now Butters, could you bring over Lemmiwinks for me please?"
4079,6,14,Butters Stotch,Sure. [smiles and goes to get Lemmiwinks]
4080,6,14,Stan Marsh,"[sensing what's about to happen] Oh, no, no, no no no no."
4081,6,14,Mr Garrison,[gets Lemmiwinks from Butters] Newton was the first to discover that for every action there's a reaction - thank you Butters. Now what do you think is gonna happen when I introduce the element of the gerbil to the endothermic heat of Mr. Slave's ass? [the kids are all aghast] Well let's see. [lifts up the Bunsen tube and sends the gerbil on its way down]
4082,6,14,Mr Slave,"AAH. [the gerbil enters Mr. Slave's lower intestine and comes across the skeleton of another gerbil. It turns back immediately and runs for the anal opening. Mr. Garrison pulls the tube out and the sphincter snaps shut, trapping the gerbil inside. It tries to claw its way out] AAH. [moves his head around] Dude! Jesus Christ! AAH!"
4083,6,14,Butters Stotch,[realizing what just happened] Lemmiwinks? NO!
4084,6,14,Chef,"Hello there, children!"
4085,6,14,The Boys,Hey Chef.
4086,6,14,Chef,How's it goin'?
4087,6,14,Kyle Broflovski,Bad.
4088,6,14,Chef,Why bad?
4089,6,14,Stan Marsh,"Chef, we're intolerant. [beat]"
4090,6,14,Chef,...Intolerant of who?
4091,6,14,Kyle Broflovski,"Gays, I guess."
4092,6,14,Chef,"Now why do you wanna go be intolerant of gay people, children? [arms akimbo] I thought you knew better."
4093,6,14,Stan Marsh,"Well we didn't think we were, but Mr. Garrison has this new assistant, and we're really uncomfortable around him."
4094,6,14,Chef,"Children, a lot of times the reason get uncomfortable around gay people is that they have some issues themselves. You have to ask yourself, ""What is it about their behavior that, for some reason, makes me uncomfortable?"""
